time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max,sunshine_duration,uv_index_max,shortwave_radiation_sum,et0_fao_evapotranspiration,weathercode,city
2023-08-26,21.5,16.3,14.4,14.4,0.0,0.0,16.7,37.1,17723.18,,8.05,1.66,63.0,Fribourg
2023-08-27,19.0,13.3,17.0,17.0,0.0,0.0,9.7,22.0,9650.68,,8.54,1.61,63.0,Fribourg
2023-08-28,13.3,10.8,27.7,27.7,0.0,0.0,15.0,32.4,0.0,,3.52,0.78,63.0,Fribourg
2023-08-29,14.2,9.8,2.9,2.9,0.0,0.0,7.6,18.4,13071.35,,11.24,1.83,53.0,Fribourg
2023-08-30,17.7,7.9,1.0,1.0,0.0,0.0,12.3,23.8,44872.43,,18.45,3.04,53.0,Fribourg
2023-08-31,19.9,12.1,1.7,1.7,0.0,0.0,16.7,37.1,40838.66,,16.22,3.18,51.0,Fribourg
2023-09-01,23.9,14.0,0.0,0.0,0.0,0.0,14.7,39.6,44281.77,,21.47,4.22,3.0,Fribourg
2023-09-02,24.8,10.2,0.0,0.0,0.0,0.0,7.6,19.1,44291.5,,20.6,3.72,3.0,Fribourg
2023-09-03,25.6,11.6,0.0,0.0,0.0,0.0,16.9,36.0,42490.75,,20.45,4.06,3.0,Fribourg
2023-09-04,25.5,12.2,0.0,0.0,0.0,0.0,9.4,20.2,42308.51,,20.48,3.69,3.0,Fribourg
2023-09-05,26.8,14.0,0.0,0.0,0.0,0.0,10.4,21.6,43740.18,,20.98,3.89,3.0,Fribourg
2023-09-06,26.5,12.6,0.0,0.0,0.0,0.0,9.8,17.6,43300.79,,20.79,3.84,3.0,Fribourg
2023-09-07,28.1,14.1,0.0,0.0,0.0,0.0,5.4,15.5,43110.26,,20.4,3.82,0.0,Fribourg
2023-09-08,28.0,15.4,0.0,0.0,0.0,0.0,7.7,17.6,41878.3,,18.66,3.59,1.0,Fribourg
2023-09-09,28.1,14.9,0.0,0.0,0.0,0.0,7.6,20.2,41952.59,,19.9,3.8,0.0,Fribourg
2023-09-10,28.2,14.5,0.0,0.0,0.0,0.0,6.2,16.9,41784.34,,19.78,3.75,0.0,Fribourg
2023-09-11,28.5,14.2,0.0,0.0,0.0,0.0,8.6,17.6,41260.88,,19.42,3.78,3.0,Fribourg
2023-09-12,27.7,14.6,0.0,0.0,0.0,0.0,14.6,29.9,40331.98,,18.77,4.34,3.0,Fribourg
2023-09-13,19.7,15.5,15.3,15.3,0.0,0.0,10.1,22.0,5559.19,,7.08,1.36,63.0,Fribourg
2023-09-14,21.3,12.9,0.7,0.7,0.0,0.0,16.6,35.3,39279.84,,14.43,2.66,53.0,Fribourg
2023-09-15,22.0,12.6,0.1,0.1,0.0,0.0,7.2,18.4,32501.97,,15.04,2.62,51.0,Fribourg
2023-09-16,23.3,12.2,0.0,0.0,0.0,0.0,9.5,20.9,33433.64,,14.83,2.68,3.0,Fribourg
2023-09-17,25.1,12.9,0.0,0.0,0.0,0.0,8.6,22.0,39729.11,,16.75,3.07,3.0,Fribourg
2023-09-18,18.9,15.6,27.8,27.8,0.0,0.0,18.4,35.3,7056.92,,5.21,1.15,63.0,Fribourg
2023-09-19,20.3,12.5,6.5,6.5,0.0,0.0,17.6,36.7,37519.91,,15.78,2.7,61.0,Fribourg
2023-09-20,22.4,9.8,0.0,0.0,0.0,0.0,9.4,24.8,39600.0,,17.4,2.99,3.0,Fribourg
2023-09-21,22.4,13.2,8.9,8.9,0.0,0.0,18.8,45.0,28800.0,,14.34,2.62,61.0,Fribourg
2023-09-22,17.7,11.4,11.7,11.7,0.0,0.0,23.2,49.3,35152.58,,16.63,2.89,63.0,Fribourg
2023-09-23,14.7,8.9,1.8,1.8,0.0,0.0,10.6,21.6,39058.32,,14.12,2.13,53.0,Fribourg
2023-09-24,16.6,6.9,0.0,0.0,0.0,0.0,20.2,44.3,39442.34,,17.75,2.68,1.0,Fribourg
2023-09-25,18.5,4.5,0.0,0.0,0.0,0.0,9.0,17.3,39319.67,,17.18,2.58,0.0,Fribourg
2023-09-26,20.4,7.1,0.0,0.0,0.0,0.0,8.1,16.2,39197.07,,16.59,2.62,1.0,Fribourg
2023-09-27,21.3,7.6,0.0,0.0,0.0,0.0,9.7,19.1,39074.65,,16.61,2.73,3.0,Fribourg
2023-09-28,22.5,9.9,0.0,0.0,0.0,0.0,8.3,18.4,38952.53,,15.02,2.58,3.0,Fribourg
2023-09-29,23.7,11.1,0.0,0.0,0.0,0.0,16.6,38.2,38830.82,,15.37,3.06,2.0,Fribourg
2023-09-30,21.0,12.6,0.0,0.0,0.0,0.0,11.9,29.2,32838.45,,13.78,2.49,3.0,Fribourg
2023-10-01,20.9,8.3,0.0,0.0,0.0,0.0,6.2,18.4,38589.16,,16.01,2.48,3.0,Fribourg
2023-10-02,24.0,9.2,0.0,0.0,0.0,0.0,10.3,20.2,38406.37,,15.67,2.76,3.0,Fribourg
2023-10-03,23.9,13.3,8.8,8.8,0.0,0.0,24.7,54.0,38163.28,,14.14,2.96,63.0,Fribourg
2023-10-04,18.1,10.3,0.0,0.0,0.0,0.0,14.3,31.0,38005.05,,13.17,2.2,3.0,Fribourg
2023-10-05,18.2,6.1,0.0,0.0,0.0,0.0,8.3,18.0,37058.39,,14.75,2.26,3.0,Fribourg
2023-10-06,19.2,6.1,0.0,0.0,0.0,0.0,5.4,17.3,37604.18,,14.76,2.21,3.0,Fribourg
2023-10-07,20.2,6.4,0.0,0.0,0.0,0.0,6.2,16.6,37402.21,,14.22,2.24,1.0,Fribourg
2023-10-08,22.8,8.1,0.0,0.0,0.0,0.0,5.4,15.1,37199.36,,14.5,2.38,2.0,Fribourg
2023-10-09,24.6,9.3,0.0,0.0,0.0,0.0,9.4,23.4,36995.73,,14.33,2.95,3.0,Fribourg
2023-10-10,23.3,9.1,0.0,0.0,0.0,0.0,8.6,18.0,36602.84,,13.6,2.4,3.0,Fribourg
2023-10-11,23.4,9.3,0.0,0.0,0.0,0.0,12.3,26.3,36465.43,,13.87,2.76,0.0,Fribourg
2023-10-12,23.3,12.4,0.0,0.0,0.0,0.0,16.7,35.6,34763.11,,12.68,3.5,3.0,Fribourg
2023-10-13,23.2,10.1,0.0,0.0,0.0,0.0,24.6,50.0,35878.2,,13.65,3.43,3.0,Fribourg
